"Formatted ID","Name","Schedule State","Plan Estimate","Feature","Project","Direct Children Count","Release","Blocked","Parent ID"
"US202218","[SKX][ARRAY][Q215][TP - REPAIR] Array repair training/passdown activities","Defined","2.0","Feature F4102: SKX Q215 Support future SKX manufacturing development as needed","Array - Rave","0","Q215","False",""
"US202217","[SKX][ARRAY][Q215][TP - REPAIR] Array repair training/passdown activities","Defined","2.0","Feature F4102: SKX Q215 Support future SKX manufacturing development as needed","Array - Rave","0","Q215","False",""
"US202216","[SKX][ARRAY][Q215][TP - REPAIR] Array repair training/passdown activities (to JP and Sofia)","Defined","2.0","Feature F4102: SKX Q215 Support future SKX manufacturing development as needed","Array - Rave","0","Q215","False",""
"US202215","[SKX][ARRAY][Q215][TP - REPAIR] Support First SI Array repair validation activities","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202214","[SKX][ARRAY][Q215][TP - REPAIR] Support TMM Array repair debug activities","Defined","1.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202213","[SKX][ARRAY][Q215][TP - REPAIR] Repair Class/Sort TP integration/validation/release","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202212","[BDX][ARRAY][Q215][TP - REPAIR and NON REPAIR] Repair Class/Sort TP integration/validation/release","Defined","2.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Array - Rave","0","Q215","False",""
"US202211","[SKX][ARRAY][Q215][PASSDOWN] MLC column repair passdown - receive","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202210","[SKX][ARRAY][Q215][PASSDOWN] MLC column repair passdown - provide","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202209","[SKX][ARRAY][Q215][PASSDOWN] LLC LYA Passdown - receive","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202208","[SKX][ARRAY][Q215][PASSDOWN] LLC LYA Passdown - provide","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202207","[SKX][ARRAY][Q215][LYA - TP] LYA TP/UF infrastructure","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202206","[SKX][ARRAY][Q215][LYA - CONTENT] LYA pattern generation/validation/release","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202205","[SKX][ARRAY][Q215][DESIGN] Follow with Design on issues/features","Defined","1.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202204","[BDX][ARRAY][Q215][DESIGN] Follow with Design on issues/features","Defined","1.0","Feature F4254: BDX ML Q215 R0 EP Pre-QS Complete in ww29TP","Array - Rave","0","Q215","False",""
"US202203","[SKX][ARRAY][Q215][TOOLS] iCache support","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202202","[SKX][ARRAY][Q215][TOOLS] Wrapper support","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202201","[BDX][ARRAY][Q215][DEBUG] TTR Sort/Class support","Defined","1.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Array - Rave","0","Q215","False",""
"US202200","[BDX][ARRAY][Q215][DEBUG] yield Sort/Class support","Defined","2.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Array - Rave","0","Q215","False",""
"US202199","[BDX][ARRAY][Q215][DEBUG] B0/others yield Sort/Class support","Defined","2.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Array - Rave","0","Q215","False",""
"US202198","[BDX][ARRAY][Q215][DEBUG] B0/others Sort/Class support","Defined","1.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Array - Rave","0","Q215","False",""
"US202197","[SKX][ARRAY][Q215][PATTERNS POSTSI] LLC LYA bring up","Defined","8.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202196","[SKX][ARRAY][Q215][PATTERNS POSTSI] LLC ECC for ELT","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202195","[SKX][ARRAY][Q215][PATTERNS POSTSI] CRF KS depth (80/100)","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202194","[SKX][ARRAY][Q215][PATTERNS POSTSI] URF KS depth (80/100) (PCU/MC/QPI)","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202193","[SKX][ARRAY][Q215][PATTERNS POSTSI] URF KS depth (80/100)  (IIO)","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202192","[SKX][ARRAY][Q215][PATTERNS POSTSI] URF KS depth (80/100)  (CBO/MEM/RSN)","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202191","[SKX][ARRAY][Q215][PATTERNS POSTSI] MLC KS depth (80/100)","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202189","[SKX][ARRAY][Q215][PATTERNS POSTSI] LLC KS depth (80/100)","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202188","[SKX][ARRAY][Q215][PATTERNS POSTSI] LLC row repair","Defined","4.0","Feature F4099: SKX Q215 Modules ready for ES1","Array - Rave","0","Q215","False",""
"US202186","[SKX][ARRAY][Q215][SIMULATION] LLC CV special B2B","Defined","1.0","Feature F4099: SKX Q215 Modules ready for ES1","Array - Rave","0","Q215","False",""
"US202185","[SKX][ARRAY][Q215][PLIST] Official Plist Releases","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202184","[SKX][ARRAY][Q215][ECC - TP] ECC UF/code validation ONLINE","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202183","[SKX][ARRAY][Q215][ECC - CONTENT] ECC Qual pattern generation/validation/release","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202182","[SKX][ARRAY][Q215][RETENTION] URF[MC/IIO/QPI] Retention - Class","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202181","[SKX][ARRAY][Q215][FEATURE] RWA and Sleep - Coordinate/Data Review (WA)","Defined","1.0","Feature F4100: SKX Q215 XCC A-0 MV 50% complete","Array - Rave","0","Q215","False",""
"US202180","[BDX][ARRAY][Q215][CONTENT_ROBUSTNESS] Content/MV Work Order at Class","Defined","1.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Array - Rave","0","Q215","False",""
"US202179","[SKX][ARRAY][Q215][TP] HRY python script validation","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202178","[SKX][ARRAY][Q215][TP] RWA Flow implementation and Data Collection","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202177","[SKX][ARRAY][Q215][TP] Module release ww24.3 for QUAL/ESD TP","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202176","[SKX][ARRAY][Q215][TP] Module release ww23.1 for ES0 TP","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202175","[SKX][ARRAY][Q215][TP - REPAIR] Enable ADTL repair for Sort and Class","Defined","2.0","Feature F4102: SKX Q215 Support future SKX manufacturing development as needed","Array - Rave","0","Q215","False",""
"US202174","[SKX][ARRAY][Q215][TP - REPAIR] Raster Class/Sort TP integration/validation/release","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202173","[SKX][ARRAY][Q215][TP - REPAIR] Array repair training/passdown activities","Defined","2.0","Feature F4102: SKX Q215 Support future SKX manufacturing development as needed","Array - Rave","0","Q215","False",""
"US202172","[SKX][ARRAY][Q215][TP - REPAIR] Array repair training/passdown activities","Defined","2.0","Feature F4102: SKX Q215 Support future SKX manufacturing development as needed","Array - Rave","0","Q215","False",""
"US202171","[SKX][ARRAY][Q215][TP - REPAIR] Array repair training/passdown activities (to JP and Sofia)","Defined","2.0","Feature F4102: SKX Q215 Support future SKX manufacturing development as needed","Array - Rave","0","Q215","False",""
"US202170","[SKX][ARRAY][Q215][TP - REPAIR] Support First SI Array repair validation activities","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202169","[SKX][ARRAY][Q215][TP - REPAIR] Support TMM Array repair debug activities","Defined","1.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202168","[SKX][ARRAY][Q215][TP - REPAIR] Repair Class/Sort TP integration/validation/release","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202167","[BDX][ARRAY][Q215][TP - REPAIR] Support HSD[2492422] LLC Data low repair rate cores 0 - 18-23","Defined","1.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Array - Rave","0","Q215","False",""
"US202166","[BDX][ARRAY][Q215][TP - REPAIR and NON REPAIR] Repair Class/Sort TP integration/validation/release","Defined","2.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Array - Rave","0","Q215","False",""
"US202165","[BDX][ARRAY][Q215][RASTER - CONTENT] MLC Raster content generation/validation/release","Defined","1.0","Feature F4255: BDX ML Q215 Fully validated BDX-ML M0 test collateral in place for the ww23 PO TP","Array - Rave","0","Q215","False",""
"US202164","[SKX][ARRAY][Q215][DESIGN] Follow with Design on issues/features","Defined","1.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202163","[SKX][ARRAY][Q215][TOOLS] plist generator","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202162","[SKX][ARRAY][Q215][TOOLS] iCache support","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202161","[SKX][ARRAY][Q215][TOOLS] Wrapper support","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202160","[BDX][ARRAY][Q215][DEBUG] B0/others yield Sort/Class support","Defined","2.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Array - Rave","0","Q215","False",""
"US202159","[SKX][ARRAY][Q215][PATTERNS POSTSI] LLC Raster bring up","Defined","8.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202158","[SKX][ARRAY][Q215][PATTERNS POSTSI] LLC LYA bring up","Defined","8.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202157","[SKX][ARRAY][Q215][PATTERNS POSTSI] CRF KS depth (80/100)","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202156","[SKX][ARRAY][Q215][PATTERNS POSTSI] URF KS depth (80/100) (PCU/MC/QPI)","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202155","[SKX][ARRAY][Q215][PATTERNS POSTSI] URF KS depth (80/100)  (IIO)","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202154","[SKX][ARRAY][Q215][PATTERNS POSTSI] URF KS depth (80/100)  (CBO/MEM/RSN)","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202153","[SKX][ARRAY][Q215][PATTERNS POSTSI] MLC KS depth (80/100)","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202152","[SKX][ARRAY][Q215][PATTERNS POSTSI] LLC KS depth (80/100)","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202151","[SKX][ARRAY][Q215][PATTERNS POSTSI] MLC column repair","Defined","4.0","Feature F4099: SKX Q215 Modules ready for ES1","Array - Rave","0","Q215","False",""
"US202150","[SKX][ARRAY][Q215][PATTERNS] SKX:: URF subarray/multibank  patterns generations","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202149","[SKX][ARRAY][Q215][PLIST] Official Plist Releases","Defined","2.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Array - Rave","0","Q215","False",""
"US202148","[BDX][ARRAY][Q215][PLIST] Official Plist Releases","Defined","1.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Array - Rave","0","Q215","False",""
"US202147","[SKX][ARRAY][Q215][ECC - TP] ECC UF/code validation OFFLINE","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202146","[SKX][ARRAY][Q215][ECC - TP] ECC feature config xml file setup","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202145","[BDX][ARRAY][Q215][RETENTION] MC retention content generation and bring up","Defined","2.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","Array - Rave","0","Q215","False",""
"US202144","[SKX][ARRAY][Q215][FEATURE] work with FuseCCB for the cache fuse valus.","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Array - Rave","0","Q215","False",""
"US202143","[SKX][ARRAY][Q215][FEATURE] RWA and Sleep - Coordinate/Data Review (WA)","Defined","1.0","Feature F4100: SKX Q215 XCC A-0 MV 50% complete","Array - Rave","0","Q215","False",""
"US202142","[BDX][ARRAY][Q215][CONTENT_ROBUSTNESS] Content/MV Work Order at Class","Defined","1.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Array - Rave","0","Q215","False",""
"US202141","[SKX][ARRAY][Q215][TP] Module release for Class TP+1week","Defined","2.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Array - Rave","0","Q215","False",""
"US202140","[SKX][ARRAY][Q215][TP] Module release for Class TP+48H","Defined","2.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Array - Rave","0","Q215","False",""
"US202139","[SKX][ARRAY][Q215][TP] Module release for Class TP+24H","Defined","2.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Array - Rave","0","Q215","False",""
"US202138","[SKX][ARRAY][Q215][TP] Support XCC CLASS Power On Debug","Defined","2.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Array - Rave","0","Q215","False",""
"US202137","[SKX][ARRAY][Q215][TP - REPAIR] Array repair training/passdown activities","Defined","2.0","Feature F4102: SKX Q215 Support future SKX manufacturing development as needed","Array - Rave","0","Q215","False",""
"US202136","[SKX][ARRAY][Q215][TP - REPAIR] Array repair training/passdown activities","Defined","2.0","Feature F4102: SKX Q215 Support future SKX manufacturing development as needed","Array - Rave","0","Q215","False",""
